PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,Alone,Title,Level
766,1,1,1.0,51.0,1,0,77.9583,0.0,2,0,0.0,D
767,0,1,0.0,49.0,0,0,39.6,1.0,1,1,0.0,A
768,0,3,1.0,30.5,0,0,7.75,0.0,1,1,0.0,F
769,0,3,0.0,26.0,1,0,24.15,0.0,2,0,0.0,F
770,0,3,0.0,32.0,0,0,8.3625,0.0,1,1,0.0,F
771,0,3,0.0,24.0,0,0,9.5,0.0,1,1,0.0,E
772,0,3,0.0,48.0,0,0,7.8542,0.0,1,1,0.0,F
773,0,2,1.0,57.0,0,0,10.5,0.0,1,1,0.0,E
774,0,3,0.0,26.0,0,0,7.225,1.0,1,1,0.0,F
775,1,2,1.0,54.0,1,3,23.0,0.0,5,0,0.0,A
776,0,3,0.0,18.0,0,0,7.75,0.0,1,1,0.0,F
777,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
778,1,3,1.0,5.0,0,0,12.475,0.0,1,1,0.0,E
779,0,3,0.0,26.0,0,0,7.7375,0.0,1,1,0.0,F
780,1,1,1.0,43.0,0,1,211.3375,0.0,2,0,0.0,B
781,1,3,1.0,13.0,0,0,7.2292,1.0,1,1,0.0,F
782,1,1,1.0,17.0,1,0,57.0,0.0,2,0,0.0,B
783,0,1,0.0,29.0,0,0,30.0,0.0,1,1,0.0,D
784,0,3,0.0,26.0,1,2,23.45,0.0,4,0,0.0,F
785,0,3,0.0,25.0,0,0,7.05,0.0,1,1,0.0,F
786,0,3,0.0,25.0,0,0,7.25,0.0,1,1,0.0,F
787,1,3,1.0,18.0,0,0,7.4958,0.0,1,1,0.0,F
788,0,3,0.0,8.0,4,1,29.125,0.0,6,0,1.0,F
789,1,3,0.0,1.0,1,2,20.575,0.0,4,0,1.0,F
790,0,1,0.0,46.0,0,0,79.2,1.0,1,1,0.0,B
791,0,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,F
792,0,2,0.0,16.0,0,0,26.0,0.0,1,1,0.0,A
793,0,3,1.0,18.0,8,2,69.55,0.0,11,0,0.0,A
794,0,1,0.0,40.0,0,0,30.6958,1.0,1,1,0.0,A
795,0,3,0.0,25.0,0,0,7.8958,0.0,1,1,0.0,F
796,0,2,0.0,39.0,0,0,13.0,0.0,1,1,0.0,A
797,1,1,1.0,49.0,0,0,25.9292,0.0,1,1,0.0,D
798,1,3,1.0,31.0,0,0,8.6833,0.0,1,1,0.0,F
799,0,3,0.0,30.0,0,0,7.2292,1.0,1,1,0.0,F
800,0,3,1.0,30.0,1,1,24.15,0.0,3,0,0.0,F
801,0,2,0.0,34.0,0,0,13.0,0.0,1,1,0.0,A
802,1,2,1.0,31.0,1,1,26.25,0.0,3,0,0.0,A
803,1,1,0.0,11.0,1,2,120.0,0.0,4,0,1.0,B
804,1,3,0.0,0.42,0,1,8.5167,1.0,2,0,1.0,A
805,1,3,0.0,27.0,0,0,6.975,0.0,1,1,0.0,A
806,0,3,0.0,31.0,0,0,7.775,0.0,1,1,0.0,F
807,0,1,0.0,39.0,0,0,49.5042,0.0,1,1,0.0,A
808,0,3,1.0,18.0,0,0,7.775,0.0,1,1,0.0,A
809,0,2,0.0,39.0,0,0,13.0,0.0,1,1,0.0,A
810,1,1,1.0,33.0,1,0,53.1,0.0,2,0,0.0,E
811,0,3,0.0,26.0,0,0,7.8875,0.0,1,1,0.0,F
812,0,3,0.0,39.0,0,0,24.15,0.0,1,1,0.0,A
813,0,2,0.0,35.0,0,0,10.5,0.0,1,1,0.0,A
814,0,3,1.0,6.0,4,2,31.275,0.0,7,0,0.0,A
815,0,3,0.0,30.5,0,0,8.05,0.0,1,1,0.0,A
816,0,1,0.0,40.0,0,0,49.5042,0.0,1,1,0.0,B
817,0,3,1.0,23.0,0,0,7.925,0.0,1,1,0.0,A
818,0,2,0.0,31.0,1,1,37.0042,1.0,3,0,0.0,A
819,0,3,0.0,43.0,0,0,6.45,0.0,1,1,0.0,F
820,0,3,0.0,10.0,3,2,27.9,0.0,6,0,1.0,A
821,1,1,1.0,52.0,1,1,93.5,0.0,3,0,0.0,B
822,1,3,0.0,27.0,0,0,8.6625,0.0,1,1,0.0,E
823,0,1,0.0,38.0,0,0,35.5,0.0,1,1,0.0,A
824,1,3,1.0,27.0,0,1,12.475,0.0,2,0,0.0,E
825,0,3,0.0,2.0,4,1,39.6875,0.0,6,0,1.0,F
826,0,3,0.0,26.0,0,0,6.95,0.0,1,1,0.0,F
827,0,3,0.0,26.0,0,0,56.4958,0.0,1,1,0.0,A
828,1,2,0.0,1.0,0,2,37.0042,1.0,3,0,1.0,F
829,1,3,0.0,26.0,0,0,7.75,0.0,1,1,0.0,A
830,1,1,1.0,62.0,0,0,80.0,0.0,1,1,0.0,B
831,1,3,1.0,15.0,1,0,14.4542,1.0,2,0,0.0,A
832,1,2,0.0,0.83,1,1,18.75,0.0,3,0,1.0,A
833,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
834,0,3,0.0,23.0,0,0,7.8542,0.0,1,1,0.0,F
835,0,3,0.0,18.0,0,0,8.3,0.0,1,1,0.0,A
836,1,1,1.0,39.0,1,1,83.1583,1.0,3,0,0.0,E
837,0,3,0.0,21.0,0,0,8.6625,0.0,1,1,0.0,A
838,0,3,0.0,26.0,0,0,8.05,0.0,1,1,0.0,A
839,1,3,0.0,32.0,0,0,56.4958,0.0,1,1,0.0,A
840,1,1,0.0,40.0,0,0,29.7,1.0,1,1,0.0,C
841,0,3,0.0,20.0,0,0,7.925,0.0,1,1,0.0,A
842,0,2,0.0,16.0,0,0,10.5,0.0,1,1,0.0,A
843,1,1,1.0,30.0,0,0,31.0,1.0,1,1,0.0,A
844,0,3,0.0,34.5,0,0,6.4375,1.0,1,1,0.0,F
845,0,3,0.0,17.0,0,0,8.6625,0.0,1,1,0.0,A
846,0,3,0.0,42.0,0,0,7.55,0.0,1,1,0.0,F
847,0,3,0.0,26.0,8,2,69.55,0.0,11,0,0.0,A
848,0,3,0.0,35.0,0,0,7.8958,1.0,1,1,0.0,F
849,0,2,0.0,28.0,0,1,33.0,0.0,2,0,0.0,A
850,1,1,1.0,40.0,1,0,89.1042,1.0,2,0,0.0,C
851,0,3,0.0,4.0,4,2,31.275,0.0,7,0,1.0,F
852,0,3,0.0,74.0,0,0,7.775,0.0,1,1,0.0,F
853,0,3,1.0,9.0,1,1,15.2458,1.0,3,0,0.0,A
854,1,1,1.0,16.0,0,1,39.4,0.0,2,0,0.0,D
855,0,2,1.0,44.0,1,0,26.0,0.0,2,0,0.0,A
856,1,3,1.0,18.0,0,1,9.35,0.0,2,0,0.0,E
857,1,1,1.0,45.0,1,1,164.8667,0.0,3,0,0.0,A
858,1,1,0.0,51.0,0,0,26.55,0.0,1,1,0.0,E
859,1,3,1.0,24.0,0,3,19.2583,1.0,4,0,0.0,A
860,0,3,0.0,26.0,0,0,7.2292,1.0,1,1,0.0,F
861,0,3,0.0,41.0,2,0,14.1083,0.0,3,0,0.0,A
862,0,2,0.0,21.0,1,0,11.5,0.0,2,0,0.0,E
863,1,1,1.0,48.0,0,0,25.9292,0.0,1,1,0.0,D
864,0,3,1.0,18.0,8,2,69.55,0.0,11,0,0.0,A
865,0,2,0.0,24.0,0,0,13.0,0.0,1,1,0.0,A
866,1,2,1.0,42.0,0,0,13.0,0.0,1,1,0.0,A
867,1,2,1.0,27.0,1,0,13.8583,1.0,2,0,0.0,D
868,0,1,0.0,31.0,0,0,50.4958,0.0,1,1,0.0,A
869,0,3,0.0,26.0,0,0,9.5,0.0,1,1,0.0,A
870,1,3,0.0,4.0,1,1,11.1333,0.0,3,0,1.0,A
871,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
872,1,1,1.0,47.0,1,1,52.5542,0.0,3,0,0.0,D
873,0,1,0.0,33.0,0,0,5.0,0.0,1,1,0.0,B
874,0,3,0.0,47.0,0,0,9.0,0.0,1,1,0.0,A
875,1,2,1.0,28.0,1,0,24.0,1.0,2,0,0.0,A
876,1,3,1.0,15.0,0,0,7.225,1.0,1,1,0.0,A
877,0,3,0.0,20.0,0,0,9.8458,0.0,1,1,0.0,A
878,0,3,0.0,19.0,0,0,7.8958,0.0,1,1,0.0,F
879,0,3,0.0,26.0,0,0,7.8958,0.0,1,1,0.0,F
880,1,1,1.0,56.0,0,1,83.1583,1.0,2,0,0.0,C
881,1,2,1.0,25.0,0,1,26.0,0.0,2,0,0.0,A
882,0,3,0.0,33.0,0,0,7.8958,0.0,1,1,0.0,F
883,0,3,1.0,22.0,0,0,10.5167,0.0,1,1,0.0,E
884,0,2,0.0,28.0,0,0,10.5,0.0,1,1,0.0,A
885,0,3,0.0,25.0,0,0,7.05,0.0,1,1,0.0,F
886,0,3,1.0,39.0,0,5,29.125,0.0,6,0,0.0,A
887,0,2,0.0,27.0,0,0,13.0,0.0,1,1,0.0,A
888,1,1,1.0,19.0,0,0,30.0,0.0,1,1,0.0,B
889,0,3,1.0,18.0,1,2,23.45,0.0,4,0,0.0,A
890,1,1,0.0,26.0,0,0,30.0,1.0,1,1,0.0,C
891,0,3,0.0,32.0,0,0,7.75,0.0,1,1,0.0,F
